GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
39015,2012,Brown County,Ohio,44247.0,11.97,4320.0,24.34,649.0,45568.0,113800.0,26.8,96.65,0.99,0.79,0.05,0.19,0.01,1.3,0.04,176.0,44.0,1.02,4.07,0,0,0
39015,2013,Brown County,Ohio,44247.0,11.97,4403.0,24.34,649.0,45568.0,113800.0,26.8,96.65,0.99,0.79,0.05,0.19,0.01,1.3,0.04,145.0,26.0,0.59,3.29,0,0,0
39015,2014,Brown County,Ohio,44247.0,11.97,4485.0,24.34,649.0,45568.0,113800.0,26.8,96.65,0.99,0.79,0.05,0.19,0.01,1.3,0.04,121.0,21.0,0.47,2.7,0,0,0
39015,2015,Brown County,Ohio,44247.0,11.97,4568.0,24.34,649.0,45568.0,113800.0,26.8,96.65,0.99,0.79,0.05,0.19,0.01,1.3,0.04,126.0,95.0,2.08,2.76,0,0,0
39015,2016,Brown County,Ohio,44247.0,11.97,4650.0,24.34,649.0,45568.0,113800.0,26.8,96.65,0.99,0.79,0.05,0.19,0.01,1.3,0.04,138.0,92.0,1.98,2.97,0,0,0
39017,2000,Butler County,Ohio,332807.0,8.7,34998.0,28.44,569.0,47885.0,123200.0,24.0,90.47,5.23,1.43,0.19,1.54,0.02,1.02,0.1,,,,,0,0,0
39017,2001,Butler County,Ohio,332807.0,8.7,35619.0,28.44,569.0,47885.0,123200.0,24.0,90.47,5.23,1.43,0.19,1.54,0.02,1.02,0.1,2744.0,1387.0,3.89,7.7,0,0,0
39017,2002,Butler County,Ohio,332807.0,8.7,36239.0,28.44,569.0,47885.0,123200.0,24.0,90.47,5.23,1.43,0.19,1.54,0.02,1.02,0.1,3516.0,1126.0,3.11,9.7,1,0,0
39017,2003,Butler County,Ohio,332807.0,8.7,36860.0,28.44,569.0,47885.0,123200.0,24.0,90.47,5.23,1.43,0.19,1.54,0.02,1.02,0.1,3239.0,1874.0,5.08,8.79,1,1,0
39017,2004,Butler County,Ohio,332807.0,8.7,37480.0,28.44,569.0,47885.0,123200.0,24.0,90.47,5.23,1.43,0.19,1.54,0.02,1.02,0.1,2935.0,1614.0,4.31,7.83,1,0,0
39017,2005,Butler County,Ohio,356878.0,8.26,38101.0,29.17,739.0,54344.0,157100.0,30.5,87.04,6.49,2.72,0.17,1.96,0.01,1.46,0.16,4226.0,2705.0,7.1,11.09,1,0,0
39017,2006,Butler County,Ohio,356878.0,8.26,38721.0,29.17,739.0,54344.0,157100.0,30.5,87.04,6.49,2.72,0.17,1.96,0.01,1.46,0.16,5168.0,2576.0,6.65,13.35,0,0,0
39017,2007,Butler County,Ohio,356878.0,8.26,39342.0,29.17,739.0,54344.0,157100.0,30.5,87.04,6.49,2.72,0.17,1.96,0.01,1.46,0.16,5070.0,2327.0,5.91,12.89,0,0,0
39017,2008,Butler County,Ohio,356878.0,8.26,39962.0,29.17,739.0,54344.0,157100.0,30.5,87.04,6.49,2.72,0.17,1.96,0.01,1.46,0.16,4818.0,2432.0,6.09,12.06,0,0,0
39017,2009,Butler County,Ohio,356878.0,8.26,40583.0,29.17,739.0,54344.0,157100.0,30.5,87.04,6.49,2.72,0.17,1.96,0.01,1.46,0.16,4852.0,2331.0,5.74,11.96,0,0,0
39017,2010,Butler County,Ohio,368130.0,9.32,41203.0,30.31,792.0,56253.0,158800.0,32.3,84.26,7.19,3.99,0.16,2.38,0.06,1.82,0.14,4745.0,2605.0,6.32,11.52,0,0,0
39017,2011,Butler County,Ohio,372538.0,9.56,42062.0,30.59,817.0,57540.0,157200.0,29.6,82.98,7.63,4.29,0.1,2.67,0.05,2.11,0.16,4613.0,2529.0,6.01,10.97,0,0,0
39017,2012,Butler County,Ohio,372538.0,9.56,42921.0,30.59,817.0,57540.0,157200.0,29.6,82.98,7.63,4.29,0.1,2.67,0.05,2.11,0.16,4346.0,2448.0,5.7,10.13,0,0,0
39017,2013,Butler County,Ohio,372538.0,9.56,43781.0,30.59,817.0,57540.0,157200.0,29.6,82.98,7.63,4.29,0.1,2.67,0.05,2.11,0.16,4429.0,2533.0,5.79,10.12,0,0,0
39017,2014,Butler County,Ohio,372538.0,9.56,44640.0,30.59,817.0,57540.0,157200.0,29.6,82.98,7.63,4.29,0.1,2.67,0.05,2.11,0.16,4601.0,2606.0,5.84,10.31,0,0,0
39017,2015,Butler County,Ohio,372538.0,9.56,45499.0,30.59,817.0,57540.0,157200.0,29.6,82.98,7.63,4.29,0.1,2.67,0.05,2.11,0.16,4610.0,2407.0,5.29,10.13,0,0,0
39017,2016,Butler County,Ohio,372538.0,9.56,46358.0,30.59,817.0,57540.0,157200.0,29.6,82.98,7.63,4.29,0.1,2.67,0.05,2.11,0.16,4615.0,2544.0,5.49,9.96,0,0,0
39019,2000,Carroll County,Ohio,28836.0,11.42,2225.0,20.0,411.0,35509.0,89700.0,22.6,97.77,0.53,0.55,0.32,0.11,0.02,0.67,0.02,22.0,22.0,0.99,0.99,0,0,0
39019,2001,Carroll County,Ohio,28836.0,11.42,2250.0,20.0,411.0,35509.0,89700.0,22.6,97.77,0.53,0.55,0.32,0.11,0.02,0.67,0.02,32.0,29.0,1.29,1.42,0,0,0
39019,2002,Carroll County,Ohio,28836.0,11.42,2275.0,20.0,411.0,35509.0,89700.0,22.6,97.77,0.53,0.55,0.32,0.11,0.02,0.67,0.02,45.0,33.0,1.45,1.98,0,0,0
39019,2003,Carroll County,Ohio,28836.0,11.42,2300.0,20.0,411.0,35509.0,89700.0,22.6,97.77,0.53,0.55,0.32,0.11,0.02,0.67,0.02,26.0,25.0,1.09,1.13,1,0,0
39019,2004,Carroll County,Ohio,28836.0,11.42,2325.0,20.0,411.0,35509.0,89700.0,22.6,97.77,0.53,0.55,0.32,0.11,0.02,0.67,0.02,50.0,23.0,0.99,2.15,0,0,0
39019,2005,Carroll County,Ohio,28752.0,8.64,2350.0,18.23,537.0,42375.0,110400.0,27.0,97.18,1.17,0.39,0.16,0.11,0.0,0.99,0.0,58.0,32.0,1.36,2.47,0,0,0
39019,2006,Carroll County,Ohio,28752.0,8.64,2375.0,18.23,537.0,42375.0,110400.0,27.0,97.18,1.17,0.39,0.16,0.11,0.0,0.99,0.0,65.0,22.0,0.93,2.74,0,0,0
39019,2007,Carroll County,Ohio,28752.0,8.64,2400.0,18.23,537.0,42375.0,110400.0,27.0,97.18,1.17,0.39,0.16,0.11,0.0,0.99,0.0,55.0,29.0,1.21,2.29,0,0,0
39019,2008,Carroll County,Ohio,28752.0,8.64,2425.0,18.23,537.0,42375.0,110400.0,27.0,97.18,1.17,0.39,0.16,0.11,0.0,0.99,0.0,64.0,38.0,1.57,2.64,0,0,0
39019,2009,Carroll County,Ohio,28752.0,8.64,2450.0,18.23,537.0,42375.0,110400.0,27.0,97.18,1.17,0.39,0.16,0.11,0.0,0.99,0.0,69.0,59.0,2.41,2.82,0,0,0
39019,2010,Carroll County,Ohio,28836.0,9.84,2475.0,21.74,575.0,43127.0,110800.0,28.4,97.25,0.46,0.83,0.24,0.19,0.0,0.97,0.05,63.0,43.0,1.74,2.55,0,0,0
39019,2011,Carroll County,Ohio,28361.0,10.41,2520.0,21.68,599.0,47075.0,112200.0,26.8,96.66,0.84,1.12,0.1,0.22,0.04,1.02,0.0,64.0,50.0,1.98,2.54,0,0,0
39019,2012,Carroll County,Ohio,28361.0,10.41,2566.0,21.68,599.0,47075.0,112200.0,26.8,96.66,0.84,1.12,0.1,0.22,0.04,1.02,0.0,76.0,49.0,1.91,2.96,0,0,0
39019,2013,Carroll County,Ohio,28361.0,10.41,2611.0,21.68,599.0,47075.0,112200.0,26.8,96.66,0.84,1.12,0.1,0.22,0.04,1.02,0.0,58.0,50.0,1.91,2.22,0,0,0
39019,2014,Carroll County,Ohio,28361.0,10.41,2656.0,21.68,599.0,47075.0,112200.0,26.8,96.66,0.84,1.12,0.1,0.22,0.04,1.02,0.0,41.0,34.0,1.28,1.54,0,0,0
39019,2015,Carroll County,Ohio,28361.0,10.41,2702.0,21.68,599.0,47075.0,112200.0,26.8,96.66,0.84,1.12,0.1,0.22,0.04,1.02,0.0,53.0,35.0,1.3,1.96,0,0,0
39019,2016,Carroll County,Ohio,28361.0,10.41,2747.0,21.68,599.0,47075.0,112200.0,26.8,96.66,0.84,1.12,0.1,0.22,0.04,1.02,0.0,93.0,30.0,1.09,3.39,0,0,0
39021,2000,Champaign County,Ohio,38890.0,7.59,3599.0,24.07,469.0,43139.0,95500.0,21.8,95.34,2.29,0.69,0.29,0.25,0.01,1.02,0.1,,,,,0,0,0
39021,2001,Champaign County,Ohio,38890.0,7.59,3629.0,24.07,469.0,43139.0,95500.0,21.8,95.34,2.29,0.69,0.29,0.25,0.01,1.02,0.1,141.0,83.0,2.29,3.89,0,0,0
39021,2002,Champaign County,Ohio,38890.0,7.59,3658.0,24.07,469.0,43139.0,95500.0,21.8,95.34,2.29,0.69,0.29,0.25,0.01,1.02,0.1,109.0,60.0,1.64,2.98,0,0,0
39021,2003,Champaign County,Ohio,38890.0,7.59,3688.0,24.07,469.0,43139.0,95500.0,21.8,95.34,2.29,0.69,0.29,0.25,0.01,1.02,0.1,146.0,85.0,2.3,3.96,0,0,0
39021,2004,Champaign County,Ohio,38890.0,7.59,3717.0,24.07,469.0,43139.0,95500.0,21.8,95.34,2.29,0.69,0.29,0.25,0.01,1.02,0.1,169.0,82.0,2.21,4.55,0,0,0
39021,2005,Champaign County,Ohio,39549.0,9.2,3747.0,24.92,581.0,49335.0,126100.0,25.4,94.46,2.16,1.04,0.14,0.32,0.05,1.79,0.05,214.0,110.0,2.94,5.71,0,0,0
39021,2006,Champaign County,Ohio,39549.0,9.2,3777.0,24.92,581.0,49335.0,126100.0,25.4,94.46,2.16,1.04,0.14,0.32,0.05,1.79,0.05,163.0,103.0,2.73,4.32,0,0,0
39021,2007,Champaign County,Ohio,39549.0,9.2,3806.0,24.92,581.0,49335.0,126100.0,25.4,94.46,2.16,1.04,0.14,0.32,0.05,1.79,0.05,203.0,85.0,2.23,5.33,0,0,0
39021,2008,Champaign County,Ohio,39549.0,9.2,3836.0,24.92,581.0,49335.0,126100.0,25.4,94.46,2.16,1.04,0.14,0.32,0.05,1.79,0.05,195.0,98.0,2.55,5.08,0,0,0
39021,2009,Champaign County,Ohio,39549.0,9.2,3865.0,24.92,581.0,49335.0,126100.0,25.4,94.46,2.16,1.04,0.14,0.32,0.05,1.79,0.05,142.0,82.0,2.12,3.67,1,0,0
39021,2010,Champaign County,Ohio,40097.0,9.95,3895.0,25.41,649.0,50214.0,123000.0,27.7,94.13,2.18,1.12,0.33,0.38,0.03,1.75,0.08,194.0,100.0,2.57,4.98,0,0,0
39021,2011,Champaign County,Ohio,39393.0,8.11,3966.0,26.53,700.0,50974.0,123200.0,27.6,93.69,1.87,1.45,0.09,0.39,0.04,2.48,0.0,239.0,147.0,3.71,6.03,0,0,0
39021,2012,Champaign County,Ohio,39393.0,8.11,4037.0,26.53,700.0,50974.0,123200.0,27.6,93.69,1.87,1.45,0.09,0.39,0.04,2.48,0.0,184.0,124.0,3.07,4.56,0,0,0
39021,2013,Champaign County,Ohio,39393.0,8.11,4109.0,26.53,700.0,50974.0,123200.0,27.6,93.69,1.87,1.45,0.09,0.39,0.04,2.48,0.0,174.0,122.0,2.97,4.24,0,0,0
39021,2014,Champaign County,Ohio,39393.0,8.11,4180.0,26.53,700.0,50974.0,123200.0,27.6,93.69,1.87,1.45,0.09,0.39,0.04,2.48,0.0,192.0,114.0,2.73,4.59,0,0,0
39021,2015,Champaign County,Ohio,39393.0,8.11,4251.0,26.53,700.0,50974.0,123200.0,27.6,93.69,1.87,1.45,0.09,0.39,0.04,2.48,0.0,136.0,90.0,2.12,3.2,1,0,0
39021,2016,Champaign County,Ohio,39393.0,8.11,4322.0,26.53,700.0,50974.0,123200.0,27.6,93.69,1.87,1.45,0.09,0.39,0.04,2.48,0.0,151.0,102.0,2.36,3.49,0,0,0
39023,2000,Clark County,Ohio,144742.0,10.67,16147.0,28.5,487.0,40340.0,90500.0,24.0,87.57,8.89,1.17,0.24,0.52,0.02,1.46,0.13,,,,,0,0,0
39023,2001,Clark County,Ohio,144742.0,10.67,16260.0,28.5,487.0,40340.0,90500.0,24.0,87.57,8.89,1.17,0.24,0.52,0.02,1.46,0.13,1180.0,692.0,4.26,7.26,0,0,0
39023,2002,Clark County,Ohio,144742.0,10.67,16373.0,28.5,487.0,40340.0,90500.0,24.0,87.57,8.89,1.17,0.24,0.52,0.02,1.46,0.13,1007.0,544.0,3.32,6.15,1,0,0
39023,2003,Clark County,Ohio,144742.0,10.67,16486.0,28.5,487.0,40340.0,90500.0,24.0,87.57,8.89,1.17,0.24,0.52,0.02,1.46,0.13,1302.0,772.0,4.68,7.9,0,0,0
39023,2004,Clark County,Ohio,144742.0,10.67,16598.0,28.5,487.0,40340.0,90500.0,24.0,87.57,8.89,1.17,0.24,0.52,0.02,1.46,0.13,1174.0,787.0,4.74,7.07,0,0,0
39023,2005,Clark County,Ohio,140419.0,10.74,16711.0,28.72,614.0,43870.0,110300.0,30.1,86.7,8.58,1.83,0.33,0.6,0.0,1.89,0.07,1480.0,838.0,5.01,8.86,0,0,0
39023,2006,Clark County,Ohio,140419.0,10.74,16824.0,28.72,614.0,43870.0,110300.0,30.1,86.7,8.58,1.83,0.33,0.6,0.0,1.89,0.07,1328.0,771.0,4.58,7.89,0,0,0
39023,2007,Clark County,Ohio,140419.0,10.74,16937.0,28.72,614.0,43870.0,110300.0,30.1,86.7,8.58,1.83,0.33,0.6,0.0,1.89,0.07,1321.0,868.0,5.12,7.8,0,0,0
39023,2008,Clark County,Ohio,140419.0,10.74,17049.0,28.72,614.0,43870.0,110300.0,30.1,86.7,8.58,1.83,0.33,0.6,0.0,1.89,0.07,1125.0,689.0,4.04,6.6,0,0,0
39023,2009,Clark County,Ohio,140419.0,10.74,17162.0,28.72,614.0,43870.0,110300.0,30.1,86.7,8.58,1.83,0.33,0.6,0.0,1.89,0.07,966.0,676.0,3.94,5.63,0,0,0
39023,2010,Clark County,Ohio,138333.0,12.72,17275.0,31.27,658.0,43684.0,108100.0,30.9,85.28,8.67,2.75,0.22,0.61,0.03,2.26,0.17,1069.0,526.0,3.04,6.19,0,0,0
39023,2011,Clark County,Ohio,136827.0,13.2,17585.0,33.75,675.0,43625.0,103600.0,30.8,84.73,8.45,3.01,0.15,0.72,0.05,2.81,0.07,1038.0,671.0,3.82,5.9,0,0,0
39023,2012,Clark County,Ohio,136827.0,13.2,17895.0,33.75,675.0,43625.0,103600.0,30.8,84.73,8.45,3.01,0.15,0.72,0.05,2.81,0.07,794.0,638.0,3.57,4.44,1,0,0
39023,2013,Clark County,Ohio,136827.0,13.2,18205.0,33.75,675.0,43625.0,103600.0,30.8,84.73,8.45,3.01,0.15,0.72,0.05,2.81,0.07,856.0,758.0,4.16,4.7,1,0,0
39023,2014,Clark County,Ohio,136827.0,13.2,18515.0,33.75,675.0,43625.0,103600.0,30.8,84.73,8.45,3.01,0.15,0.72,0.05,2.81,0.07,1104.0,946.0,5.11,5.96,1,0,0
39023,2015,Clark County,Ohio,136827.0,13.2,18825.0,33.75,675.0,43625.0,103600.0,30.8,84.73,8.45,3.01,0.15,0.72,0.05,2.81,0.07,957.0,844.0,4.48,5.08,1,0,0
39023,2016,Clark County,Ohio,136827.0,13.2,19135.0,33.75,675.0,43625.0,103600.0,30.8,84.73,8.45,3.01,0.15,0.72,0.05,2.81,0.07,1568.0,966.0,5.05,8.19,0,0,0
39025,2000,Clermont County,Ohio,177977.0,7.08,16673.0,25.26,552.0,49386.0,122900.0,23.5,96.56,0.9,0.87,0.18,0.63,0.01,0.78,0.07,628.0,622.0,3.73,3.77,0,0,0
39025,2001,Clermont County,Ohio,177977.0,7.08,16909.0,25.26,552.0,49386.0,122900.0,23.5,96.56,0.9,0.87,0.18,0.63,0.01,0.78,0.07,795.0,715.0,4.23,4.7,0,0,0
39025,2002,Clermont County,Ohio,177977.0,7.08,17144.0,25.26,552.0,49386.0,122900.0,23.5,96.56,0.9,0.87,0.18,0.63,0.01,0.78,0.07,832.0,540.0,3.15,4.85,1,0,0
39025,2003,Clermont County,Ohio,177977.0,7.08,17379.0,25.26,552.0,49386.0,122900.0,23.5,96.56,0.9,0.87,0.18,0.63,0.01,0.78,0.07,846.0,652.0,3.75,4.87,1,0,0
39025,2004,Clermont County,Ohio,177977.0,7.08,17615.0,25.26,552.0,49386.0,122900.0,23.5,96.56,0.9,0.87,0.18,0.63,0.01,0.78,0.07,1558.0,857.0,4.87,8.84,1,0,0
39025,2005,Clermont County,Ohio,193377.0,6.79,17850.0,23.81,701.0,57217.0,160700.0,27.0,95.36,1.25,1.27,0.17,0.88,0.0,1.02,0.04,1517.0,682.0,3.82,8.5,1,0,0
39025,2006,Clermont County,Ohio,193377.0,6.79,18085.0,23.81,701.0,57217.0,160700.0,27.0,95.36,1.25,1.27,0.17,0.88,0.0,1.02,0.04,1818.0,758.0,4.19,10.05,1,0,0
39025,2007,Clermont County,Ohio,193377.0,6.79,18321.0,23.81,701.0,57217.0,160700.0,27.0,95.36,1.25,1.27,0.17,0.88,0.0,1.02,0.04,1921.0,733.0,4.0,10.49,0,0,0
39025,2008,Clermont County,Ohio,193377.0,6.79,18556.0,23.81,701.0,57217.0,160700.0,27.0,95.36,1.25,1.27,0.17,0.88,0.0,1.02,0.04,2301.0,908.0,4.89,12.4,0,0,0
39025,2009,Clermont County,Ohio,193377.0,6.79,18792.0,23.81,701.0,57217.0,160700.0,27.0,95.36,1.25,1.27,0.17,0.88,0.0,1.02,0.04,1803.0,835.0,4.44,9.59,0,0,0
39025,2010,Clermont County,Ohio,197363.0,7.64,19027.0,25.43,740.0,60590.0,158800.0,28.2,94.92,1.13,1.47,0.18,0.96,0.03,1.22,0.1,1818.0,771.0,4.05,9.55,0,0,0
39025,2011,Clermont County,Ohio,200285.0,7.46,19537.0,26.35,764.0,60805.0,155500.0,28.2,94.25,1.39,1.68,0.18,0.96,0.03,1.39,0.1,1808.0,886.0,4.53,9.25,0,0,0
39025,2012,Clermont County,Ohio,200285.0,7.46,20047.0,26.35,764.0,60805.0,155500.0,28.2,94.25,1.39,1.68,0.18,0.96,0.03,1.39,0.1,1898.0,885.0,4.41,9.47,0,0,0
39025,2013,Clermont County,Ohio,200285.0,7.46,20558.0,26.35,764.0,60805.0,155500.0,28.2,94.25,1.39,1.68,0.18,0.96,0.03,1.39,0.1,1784.0,965.0,4.69,8.68,0,0,0
39025,2014,Clermont County,Ohio,200285.0,7.46,21068.0,26.35,764.0,60805.0,155500.0,28.2,94.25,1.39,1.68,0.18,0.96,0.03,1.39,0.1,1707.0,666.0,3.16,8.1,0,0,0
39025,2015,Clermont County,Ohio,200285.0,7.46,21578.0,26.35,764.0,60805.0,155500.0,28.2,94.25,1.39,1.68,0.18,0.96,0.03,1.39,0.1,1687.0,656.0,3.04,7.82,0,0,0
39025,2016,Clermont County,Ohio,200285.0,7.46,22088.0,26.35,764.0,60805.0,155500.0,28.2,94.25,1.39,1.68,0.18,0.96,0.03,1.39,0.1,1485.0,601.0,2.72,6.72,0,0,0
39027,2000,Clinton County,Ohio,40543.0,8.59,4801.0,31.14,494.0,40467.0,96800.0,22.7,95.58,2.17,0.66,0.23,0.38,0.0,0.93,0.05,,,,,0,0,0
39027,2001,Clinton County,Ohio,40543.0,8.59,4853.0,31.14,494.0,40467.0,96800.0,22.7,95.58,2.17,0.66,0.23,0.38,0.0,0.93,0.05,306.0,200.0,4.12,6.31,0,0,0
39027,2002,Clinton County,Ohio,40543.0,8.59,4905.0,31.14,494.0,40467.0,96800.0,22.7,95.58,2.17,0.66,0.23,0.38,0.0,0.93,0.05,293.0,199.0,4.06,5.97,0,0,0
39027,2003,Clinton County,Ohio,40543.0,8.59,4957.0,31.14,494.0,40467.0,96800.0,22.7,95.58,2.17,0.66,0.23,0.38,0.0,0.93,0.05,249.0,193.0,3.89,5.02,1,0,0
39027,2004,Clinton County,Ohio,40543.0,8.59,5009.0,31.14,494.0,40467.0,96800.0,22.7,95.58,2.17,0.66,0.23,0.38,0.0,0.93,0.05,296.0,176.0,3.51,5.91,0,0,0
39027,2005,Clinton County,Ohio,42820.0,11.03,5061.0,29.62,654.0,47842.0,126800.0,29.3,94.03,1.85,1.36,0.22,0.58,0.0,1.6,0.35,379.0,137.0,2.71,7.49,0,0,0
39027,2006,Clinton County,Ohio,42820.0,11.03,5112.0,29.62,654.0,47842.0,126800.0,29.3,94.03,1.85,1.36,0.22,0.58,0.0,1.6,0.35,394.0,188.0,3.68,7.71,0,0,0
39027,2007,Clinton County,Ohio,42820.0,11.03,5164.0,29.62,654.0,47842.0,126800.0,29.3,94.03,1.85,1.36,0.22,0.58,0.0,1.6,0.35,316.0,124.0,2.4,6.12,0,0,0
39027,2008,Clinton County,Ohio,42820.0,11.03,5216.0,29.62,654.0,47842.0,126800.0,29.3,94.03,1.85,1.36,0.22,0.58,0.0,1.6,0.35,260.0,154.0,2.95,4.98,0,0,0
39027,2009,Clinton County,Ohio,42820.0,11.03,5268.0,29.62,654.0,47842.0,126800.0,29.3,94.03,1.85,1.36,0.22,0.58,0.0,1.6,0.35,239.0,168.0,3.19,4.54,0,0,0
39027,2010,Clinton County,Ohio,42040.0,12.2,5320.0,32.82,658.0,46443.0,121400.0,29.4,93.95,2.15,1.33,0.2,0.5,0.04,1.73,0.1,204.0,152.0,2.86,3.83,0,0,0
39027,2011,Clinton County,Ohio,41892.0,12.95,5409.0,35.58,707.0,46787.0,120000.0,26.9,93.55,2.46,1.6,0.06,0.29,0.0,2.04,0.01,255.0,130.0,2.4,4.71,0,0,0
39027,2012,Clinton County,Ohio,41892.0,12.95,5498.0,35.58,707.0,46787.0,120000.0,26.9,93.55,2.46,1.6,0.06,0.29,0.0,2.04,0.01,231.0,114.0,2.07,4.2,0,0,0
39027,2013,Clinton County,Ohio,41892.0,12.95,5587.0,35.58,707.0,46787.0,120000.0,26.9,93.55,2.46,1.6,0.06,0.29,0.0,2.04,0.01,230.0,90.0,1.61,4.12,0,0,0
39027,2014,Clinton County,Ohio,41892.0,12.95,5676.0,35.58,707.0,46787.0,120000.0,26.9,93.55,2.46,1.6,0.06,0.29,0.0,2.04,0.01,246.0,105.0,1.85,4.33,0,0,0
39027,2015,Clinton County,Ohio,41892.0,12.95,5765.0,35.58,707.0,46787.0,120000.0,26.9,93.55,2.46,1.6,0.06,0.29,0.0,2.04,0.01,268.0,154.0,2.67,4.65,0,0,0
39027,2016,Clinton County,Ohio,41892.0,12.95,5854.0,35.58,707.0,46787.0,120000.0,26.9,93.55,2.46,1.6,0.06,0.29,0.0,2.04,0.01,266.0,148.0,2.53,4.54,0,0,0
39029,2000,Columbiana County,Ohio,112075.0,11.54,10325.0,24.03,421.0,34226.0,79800.0,23.7,95.51,2.16,1.17,0.16,0.22,0.02,0.72,0.04,,,,,0,0,0
39029,2001,Columbiana County,Ohio,112075.0,11.54,10440.0,24.03,421.0,34226.0,79800.0,23.7,95.51,2.16,1.17,0.16,0.22,0.02,0.72,0.04,271.0,106.0,1.02,2.6,1,0,0
39029,2002,Columbiana County,Ohio,112075.0,11.54,10554.0,24.03,421.0,34226.0,79800.0,23.7,95.51,2.16,1.17,0.16,0.22,0.02,0.72,0.04,407.0,212.0,2.01,3.86,0,0,0
39029,2003,Columbiana County,Ohio,112075.0,11.54,10669.0,24.03,421.0,34226.0,79800.0,23.7,95.51,2.16,1.17,0.16,0.22,0.02,0.72,0.04,372.0,232.0,2.17,3.49,0,0,0
39029,2004,Columbiana County,Ohio,112075.0,11.54,10783.0,24.03,421.0,34226.0,79800.0,23.7,95.51,2.16,1.17,0.16,0.22,0.02,0.72,0.04,306.0,152.0,1.41,2.84,0,0,0
39029,2005,Columbiana County,Ohio,108683.0,12.0,10898.0,24.12,553.0,40551.0,97200.0,29.6,95.03,1.94,1.33,0.05,0.36,0.06,1.06,0.18,315.0,166.0,1.52,2.89,0,0,0
39029,2006,Columbiana County,Ohio,108683.0,12.0,11012.0,24.12,553.0,40551.0,97200.0,29.6,95.03,1.94,1.33,0.05,0.36,0.06,1.06,0.18,358.0,140.0,1.27,3.25,0,0,0
39029,2007,Columbiana County,Ohio,108683.0,12.0,11127.0,24.12,553.0,40551.0,97200.0,29.6,95.03,1.94,1.33,0.05,0.36,0.06,1.06,0.18,295.0,96.0,0.86,2.65,0,0,0
39029,2008,Columbiana County,Ohio,108683.0,12.0,11241.0,24.12,553.0,40551.0,97200.0,29.6,95.03,1.94,1.33,0.05,0.36,0.06,1.06,0.18,316.0,223.0,1.98,2.81,0,0,0
39029,2009,Columbiana County,Ohio,108683.0,12.0,11356.0,24.12,553.0,40551.0,97200.0,29.6,95.03,1.94,1.33,0.05,0.36,0.06,1.06,0.18,318.0,239.0,2.1,2.8,0,0,0
39029,2010,Columbiana County,Ohio,107841.0,11.84,11470.0,26.87,584.0,41870.0,97500.0,27.8,94.89,2.15,1.25,0.15,0.3,0.02,1.19,0.05,257.0,204.0,1.78,2.24,0,0,0
39029,2011,Columbiana County,Ohio,105987.0,11.28,11656.0,28.89,615.0,44497.0,101100.0,25.8,94.44,2.18,1.44,0.12,0.33,0.0,1.45,0.04,305.0,241.0,2.07,2.62,0,0,0
39029,2012,Columbiana County,Ohio,105987.0,11.28,11842.0,28.89,615.0,44497.0,101100.0,25.8,94.44,2.18,1.44,0.12,0.33,0.0,1.45,0.04,335.0,278.0,2.35,2.83,0,0,0
39029,2013,Columbiana County,Ohio,105987.0,11.28,12028.0,28.89,615.0,44497.0,101100.0,25.8,94.44,2.18,1.44,0.12,0.33,0.0,1.45,0.04,298.0,273.0,2.27,2.48,0,0,0
39029,2014,Columbiana County,Ohio,105987.0,11.28,12214.0,28.89,615.0,44497.0,101100.0,25.8,94.44,2.18,1.44,0.12,0.33,0.0,1.45,0.04,310.0,274.0,2.24,2.54,0,0,0
39029,2015,Columbiana County,Ohio,105987.0,11.28,12400.0,28.89,615.0,44497.0,101100.0,25.8,94.44,2.18,1.44,0.12,0.33,0.0,1.45,0.04,293.0,232.0,1.87,2.36,1,0,0
39029,2016,Columbiana County,Ohio,105987.0,11.28,12586.0,28.89,615.0,44497.0,101100.0,25.8,94.44,2.18,1.44,0.12,0.33,0.0,1.45,0.04,320.0,233.0,1.85,2.54,0,0,0
39031,2000,Coshocton County,Ohio,36655.0,9.11,3449.0,24.02,385.0,34701.0,79300.0,20.7,97.0,1.08,0.59,0.15,0.32,0.03,0.8,0.03,66.0,64.0,1.86,1.91,0,0,0
39031,2001,Coshocton County,Ohio,36655.0,9.11,3496.0,24.02,385.0,34701.0,79300.0,20.7,97.0,1.08,0.59,0.15,0.32,0.03,0.8,0.03,129.0,100.0,2.86,3.69,0,0,0
39031,2002,Coshocton County,Ohio,36655.0,9.11,3544.0,24.02,385.0,34701.0,79300.0,20.7,97.0,1.08,0.59,0.15,0.32,0.03,0.8,0.03,106.0,84.0,2.37,2.99,0,0,0
39031,2003,Coshocton County,Ohio,36655.0,9.11,3591.0,24.02,385.0,34701.0,79300.0,20.7,97.0,1.08,0.59,0.15,0.32,0.03,0.8,0.03,110.0,81.0,2.26,3.06,0,0,0
39031,2004,Coshocton County,Ohio,36655.0,9.11,3639.0,24.02,385.0,34701.0,79300.0,20.7,97.0,1.08,0.59,0.15,0.32,0.03,0.8,0.03,120.0,77.0,2.12,3.3,0,0,0
